PageId,TagName,Tag Content
STAFFSET,STAFFSET_You_have_added,You have added
STAFFSET,STAFFSET_79,From
STAFFSET,STAFFSET_STAFF_ACTIVED_UPDATED,Staff Actived Successfully!
STAFFSET,STAFFSET_77,Cascading Commission
STAFFSET,STAFFSET_Are_sure_want_to_delete_closed_dates,Are sure want to delete closed dates?
STAFFSET,STAFFSET_76,Target Tier
STAFFSET,type,document
STAFFSET,STAFFSET_71,Calculation Interval
STAFFSET,STAFFSET_70,Please enter profile name
STAFFSET,STAFFSET_REC_ADD_BLOCK_TIME,Add Block Time
STAFFSET,REC_BLOCK_TIME_END_DATE,End Date
STAFFSET,STAFFSET_Permissions_Description,"Streamline scheduling with multi-platform booking, staff selection, pricing display, address collection, and gift voucher sales."
STAFFSET,REC_BLOCK_TIME_ON_SPECIFIC_DATE,On Specific Date
STAFFSET,STAFFSET_Stock_in_hand,Stock in hand
STAFFSET,STAFFSET_OD_PACKAGE_HINT,Based on service selected
STAFFSET,STAFFSET_Please_enter_start_date,Please enter start date
STAFFSET,REC_BLOCK_TIME_DELETE_THE_CURRENT_AND_UPCOMING_BLOCK_TIME,Delete the current and all upcoming block time
STAFFSET,REC_BLOCK_TIME_WEEK,Week(s)
STAFFSET,STAFFSET_Commission_profile_updated_successfully,Commission profile updated successfully!
STAFFSET,STAFFSET_TARGET,Target
STAFFSET,STAFFSET_Assign_Quantity_should_not_greater,Assign Quantity should not greater than available quantity
STAFFSET,STAFFSET_Please_select_the_staff,Please select the staff
STAFFSET,STAFFSET_63,No of Days
STAFFSET,STAFFSET_62,Date Range
STAFFSET,STAFFSET_61,Description
STAFFSET,STAFFSET_68,Commission by item
STAFFSET,STAFFSET_67,Commission by target
STAFFSET,STAFFSET_66,Add Commission Profile
STAFFSET,REC_BLOCK_TIME_DESCRIPTION,Description
STAFFSET,STAFFSET_65,Commission Profile
STAFFSET,STAFFSET_Prepaid,Prepaid
STAFFSET,STAFFSET_out_of,out of
STAFFSET,STAFFSET_60,End Date
STAFFSET,STAFFSET_Do_you_want_to_delete_this_staff,Do you want to delete this staff?
STAFFSET,STAFFSET_7,First Name
STAFFSET,STAFFSET_This_allows_you_to_set_commission_by,"This allows you to set commission by % or by value for items like services, products, gift vouchers etc."
STAFFSET,STAFFSET_8,Provide valid first name
STAFFSET,STAFFSET_5,Add New Staff
STAFFSET,STAFFSET_6,Add Staff
STAFFSET,STAFFSET_GENERATE_SHIFT,Generate Shift
STAFFSET,STAFFSET_Commission_profile_assigned_successfully,Commission profile assigned successfully
STAFFSET,REC_BLOCK_TIME_START_DATE,Start Date
STAFFSET,STAFFSET_9,Last Name
STAFFSET,REC_BLOCK_TIME_RECURRING_FREQUENCY,Recurring Frequency
STAFFSET,STAFFSET_59,Start Date
STAFFSET,REC_BLOCK_TIME_RECURRING_SUMMARY,Recurring Summary
STAFFSET,STAFFSET_58,Closed Dates
STAFFSET,STAFFSET_3,Staff List
